image_path,video_id,prob_fake,label
/content/drive/MyDrive/faceforensics_benchmark_images/0094.png,0094,0.5000009,1
/content/drive/MyDrive/faceforensics_benchmark_images/0095.png,0095,0.50000155,1
/content/drive/MyDrive/faceforensics_benchmark_images/0096.png,0096,0.50000113,1
/content/drive/MyDrive/faceforensics_benchmark_images/0097.png,0097,0.5000009,1
/content/drive/MyDrive/faceforensics_benchmark_images/0098.png,0098,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0099.png,0099,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0101.png,0101,0.50000113,1
/content/drive/MyDrive/faceforensics_benchmark_images/0106.png,0106,0.50000054,1
/content/drive/MyDrive/faceforensics_benchmark_images/0107.png,0107,0.5000015,1
/content/drive/MyDrive/faceforensics_benchmark_images/0108.png,0108,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0110.png,0110,0.50000113,1
/content/drive/MyDrive/faceforensics_benchmark_images/0114.png,0114,0.50000095,1
/content/drive/MyDrive/faceforensics_benchmark_images/0115.png,0115,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0118.png,0118,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0119.png,0119,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0120.png,0120,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0121.png,0121,0.5000008,1
/content/drive/MyDrive/faceforensics_benchmark_images/0122.png,0122,0.50000125,1
/content/drive/MyDrive/faceforensics_benchmark_images/0123.png,0123,0.5000008,1
/content/drive/MyDrive/faceforensics_benchmark_images/0126.png,0126,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0128.png,0128,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0129.png,0129,0.50000083,1
/content/drive/MyDrive/faceforensics_benchmark_images/0130.png,0130,0.49999997,1
/content/drive/MyDrive/faceforensics_benchmark_images/0131.png,0131,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0134.png,0134,0.5000009,1
/content/drive/MyDrive/faceforensics_benchmark_images/0136.png,0136,0.50000083,1
/content/drive/MyDrive/faceforensics_benchmark_images/0137.png,0137,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0138.png,0138,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0139.png,0139,0.5,1
/content/drive/MyDrive/faceforensics_benchmark_images/0140.png,0140,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0141.png,0141,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0143.png,0143,0.5000021,1
/content/drive/MyDrive/faceforensics_benchmark_images/0145.png,0145,0.5000015,1
/content/drive/MyDrive/faceforensics_benchmark_images/0147.png,0147,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0148.png,0148,0.50000155,1
/content/drive/MyDrive/faceforensics_benchmark_images/0149.png,0149,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0150.png,0150,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0151.png,0151,0.50000095,1
/content/drive/MyDrive/faceforensics_benchmark_images/0154.png,0154,0.5000014,1
/content/drive/MyDrive/faceforensics_benchmark_images/0156.png,0156,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0157.png,0157,0.5,1
/content/drive/MyDrive/faceforensics_benchmark_images/0160.png,0160,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0161.png,0161,0.50000113,1
/content/drive/MyDrive/faceforensics_benchmark_images/0162.png,0162,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0163.png,0163,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0164.png,0164,0.5000009,1
/content/drive/MyDrive/faceforensics_benchmark_images/0165.png,0165,0.50000125,1
/content/drive/MyDrive/faceforensics_benchmark_images/0166.png,0166,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0167.png,0167,0.5000023,1
/content/drive/MyDrive/faceforensics_benchmark_images/0170.png,0170,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0171.png,0171,0.50000024,1
/content/drive/MyDrive/faceforensics_benchmark_images/0172.png,0172,0.50000095,1
/content/drive/MyDrive/faceforensics_benchmark_images/0175.png,0175,0.4999999,1
/content/drive/MyDrive/faceforensics_benchmark_images/0176.png,0176,0.5000013,1
/content/drive/MyDrive/faceforensics_benchmark_images/0178.png,0178,0.50000054,1
/content/drive/MyDrive/faceforensics_benchmark_images/0179.png,0179,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0180.png,0180,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0181.png,0181,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0182.png,0182,0.5000013,1
/content/drive/MyDrive/faceforensics_benchmark_images/0183.png,0183,0.49999994,1
/content/drive/MyDrive/faceforensics_benchmark_images/0184.png,0184,0.5000015,1
/content/drive/MyDrive/faceforensics_benchmark_images/0185.png,0185,0.5000009,1
/content/drive/MyDrive/faceforensics_benchmark_images/0186.png,0186,0.5000014,1
/content/drive/MyDrive/faceforensics_benchmark_images/0187.png,0187,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0188.png,0188,0.5000013,1
/content/drive/MyDrive/faceforensics_benchmark_images/0190.png,0190,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0191.png,0191,0.5000013,1
/content/drive/MyDrive/faceforensics_benchmark_images/0193.png,0193,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0196.png,0196,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0197.png,0197,0.49999985,1
/content/drive/MyDrive/faceforensics_benchmark_images/0198.png,0198,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0199.png,0199,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0200.png,0200,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0201.png,0201,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0202.png,0202,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0204.png,0204,0.50000244,1
/content/drive/MyDrive/faceforensics_benchmark_images/0205.png,0205,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0207.png,0207,0.50000024,1
/content/drive/MyDrive/faceforensics_benchmark_images/0208.png,0208,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0211.png,0211,0.5000018,1
/content/drive/MyDrive/faceforensics_benchmark_images/0212.png,0212,0.5000011,1
/content/drive/MyDrive/faceforensics_benchmark_images/0213.png,0213,0.50000113,1
/content/drive/MyDrive/faceforensics_benchmark_images/0215.png,0215,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0216.png,0216,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0217.png,0217,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0218.png,0218,0.50000083,1
/content/drive/MyDrive/faceforensics_benchmark_images/0219.png,0219,0.5000015,1
/content/drive/MyDrive/faceforensics_benchmark_images/0220.png,0220,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0222.png,0222,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0223.png,0223,0.50000095,1
/content/drive/MyDrive/faceforensics_benchmark_images/0224.png,0224,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0225.png,0225,0.5000014,1
/content/drive/MyDrive/faceforensics_benchmark_images/0226.png,0226,0.50000054,1
/content/drive/MyDrive/faceforensics_benchmark_images/0227.png,0227,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0229.png,0229,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0230.png,0230,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0231.png,0231,0.5000008,1
/content/drive/MyDrive/faceforensics_benchmark_images/0232.png,0232,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0233.png,0233,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0234.png,0234,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0235.png,0235,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0237.png,0237,0.50000083,1
/content/drive/MyDrive/faceforensics_benchmark_images/0238.png,0238,0.49999997,1
/content/drive/MyDrive/faceforensics_benchmark_images/0239.png,0239,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0240.png,0240,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0241.png,0241,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0242.png,0242,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0243.png,0243,0.5,1
/content/drive/MyDrive/faceforensics_benchmark_images/0244.png,0244,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0245.png,0245,0.5000008,1
/content/drive/MyDrive/faceforensics_benchmark_images/0247.png,0247,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0249.png,0249,0.5000021,1
/content/drive/MyDrive/faceforensics_benchmark_images/0251.png,0251,0.500001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0253.png,0253,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0254.png,0254,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0255.png,0255,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0256.png,0256,0.50000054,1
/content/drive/MyDrive/faceforensics_benchmark_images/0259.png,0259,0.50000095,1
/content/drive/MyDrive/faceforensics_benchmark_images/0262.png,0262,0.5000009,1
/content/drive/MyDrive/faceforensics_benchmark_images/0263.png,0263,0.5000016,1
/content/drive/MyDrive/faceforensics_benchmark_images/0264.png,0264,0.50000113,1
/content/drive/MyDrive/faceforensics_benchmark_images/0269.png,0269,0.49999997,1
/content/drive/MyDrive/faceforensics_benchmark_images/0270.png,0270,0.49999994,1
/content/drive/MyDrive/faceforensics_benchmark_images/0271.png,0271,0.50000083,1
/content/drive/MyDrive/faceforensics_benchmark_images/0273.png,0273,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0275.png,0275,0.4999999,1
/content/drive/MyDrive/faceforensics_benchmark_images/0276.png,0276,0.49999994,1
/content/drive/MyDrive/faceforensics_benchmark_images/0277.png,0277,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0279.png,0279,0.50000024,1
/content/drive/MyDrive/faceforensics_benchmark_images/0280.png,0280,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0283.png,0283,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0284.png,0284,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0285.png,0285,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0287.png,0287,0.50000113,1
/content/drive/MyDrive/faceforensics_benchmark_images/0289.png,0289,0.50000083,1
/content/drive/MyDrive/faceforensics_benchmark_images/0290.png,0290,0.50000143,1
/content/drive/MyDrive/faceforensics_benchmark_images/0292.png,0292,0.500001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0295.png,0295,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0297.png,0297,0.5000016,1
/content/drive/MyDrive/faceforensics_benchmark_images/0298.png,0298,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0299.png,0299,0.5000011,1
/content/drive/MyDrive/faceforensics_benchmark_images/0301.png,0301,0.50000083,1
/content/drive/MyDrive/faceforensics_benchmark_images/0302.png,0302,0.5000016,1
/content/drive/MyDrive/faceforensics_benchmark_images/0303.png,0303,0.50000185,1
/content/drive/MyDrive/faceforensics_benchmark_images/0304.png,0304,0.5000008,1
/content/drive/MyDrive/faceforensics_benchmark_images/0305.png,0305,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0307.png,0307,0.50000024,1
/content/drive/MyDrive/faceforensics_benchmark_images/0308.png,0308,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0310.png,0310,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0312.png,0312,0.5000008,1
/content/drive/MyDrive/faceforensics_benchmark_images/0313.png,0313,0.5000017,1
/content/drive/MyDrive/faceforensics_benchmark_images/0315.png,0315,0.5000003,1
/content/drive/MyDrive/faceforensics_benchmark_images/0316.png,0316,0.500001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0317.png,0317,0.50000155,1
/content/drive/MyDrive/faceforensics_benchmark_images/0319.png,0319,0.5000003,1
/content/drive/MyDrive/faceforensics_benchmark_images/0321.png,0321,0.4999999,1
/content/drive/MyDrive/faceforensics_benchmark_images/0323.png,0323,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0324.png,0324,0.5000018,1
/content/drive/MyDrive/faceforensics_benchmark_images/0325.png,0325,0.5000003,1
/content/drive/MyDrive/faceforensics_benchmark_images/0326.png,0326,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0327.png,0327,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0328.png,0328,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0329.png,0329,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0331.png,0331,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0333.png,0333,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0334.png,0334,0.50000125,1
/content/drive/MyDrive/faceforensics_benchmark_images/0335.png,0335,0.49999997,1
/content/drive/MyDrive/faceforensics_benchmark_images/0336.png,0336,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0337.png,0337,0.49999985,1
/content/drive/MyDrive/faceforensics_benchmark_images/0338.png,0338,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0339.png,0339,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0340.png,0340,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0341.png,0341,0.50000024,1
/content/drive/MyDrive/faceforensics_benchmark_images/0344.png,0344,0.5000003,1
/content/drive/MyDrive/faceforensics_benchmark_images/0348.png,0348,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0349.png,0349,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0350.png,0350,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0352.png,0352,0.5000015,1
/content/drive/MyDrive/faceforensics_benchmark_images/0353.png,0353,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0355.png,0355,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0356.png,0356,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0360.png,0360,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0361.png,0361,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0362.png,0362,0.500001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0368.png,0368,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0369.png,0369,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0370.png,0370,0.5000008,1
/content/drive/MyDrive/faceforensics_benchmark_images/0372.png,0372,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0373.png,0373,0.49999994,1
/content/drive/MyDrive/faceforensics_benchmark_images/0375.png,0375,0.5000015,1
/content/drive/MyDrive/faceforensics_benchmark_images/0378.png,0378,0.50000083,1
/content/drive/MyDrive/faceforensics_benchmark_images/0379.png,0379,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0381.png,0381,0.50000083,1
/content/drive/MyDrive/faceforensics_benchmark_images/0382.png,0382,0.5000008,1
/content/drive/MyDrive/faceforensics_benchmark_images/0383.png,0383,0.50000024,1
/content/drive/MyDrive/faceforensics_benchmark_images/0384.png,0384,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0385.png,0385,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0386.png,0386,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0387.png,0387,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0388.png,0388,0.5000021,1
/content/drive/MyDrive/faceforensics_benchmark_images/0389.png,0389,0.5,1
/content/drive/MyDrive/faceforensics_benchmark_images/0390.png,0390,0.49999997,1
/content/drive/MyDrive/faceforensics_benchmark_images/0392.png,0392,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0393.png,0393,0.50000125,1
/content/drive/MyDrive/faceforensics_benchmark_images/0394.png,0394,0.50000185,1
/content/drive/MyDrive/faceforensics_benchmark_images/0395.png,0395,0.50000155,1
/content/drive/MyDrive/faceforensics_benchmark_images/0397.png,0397,0.5000003,1
/content/drive/MyDrive/faceforensics_benchmark_images/0398.png,0398,0.5,1
/content/drive/MyDrive/faceforensics_benchmark_images/0400.png,0400,0.5000016,1
/content/drive/MyDrive/faceforensics_benchmark_images/0402.png,0402,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0403.png,0403,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0405.png,0405,0.5000003,1
/content/drive/MyDrive/faceforensics_benchmark_images/0406.png,0406,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0407.png,0407,0.5000014,1
/content/drive/MyDrive/faceforensics_benchmark_images/0408.png,0408,0.5000015,1
/content/drive/MyDrive/faceforensics_benchmark_images/0409.png,0409,0.50000024,1
/content/drive/MyDrive/faceforensics_benchmark_images/0410.png,0410,0.5000011,1
/content/drive/MyDrive/faceforensics_benchmark_images/0411.png,0411,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0412.png,0412,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0413.png,0413,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0415.png,0415,0.5000008,1
/content/drive/MyDrive/faceforensics_benchmark_images/0416.png,0416,0.50000066,1
/content/drive/MyDrive/faceforensics_benchmark_images/0418.png,0418,0.49999994,1
/content/drive/MyDrive/faceforensics_benchmark_images/0420.png,0420,0.50000024,1
/content/drive/MyDrive/faceforensics_benchmark_images/0421.png,0421,0.49999985,1
/content/drive/MyDrive/faceforensics_benchmark_images/0422.png,0422,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0423.png,0423,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0424.png,0424,0.49999988,1
/content/drive/MyDrive/faceforensics_benchmark_images/0425.png,0425,0.50000143,1
/content/drive/MyDrive/faceforensics_benchmark_images/0426.png,0426,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0429.png,0429,0.50000113,1
/content/drive/MyDrive/faceforensics_benchmark_images/0430.png,0430,0.50000054,1
/content/drive/MyDrive/faceforensics_benchmark_images/0431.png,0431,0.50000143,1
/content/drive/MyDrive/faceforensics_benchmark_images/0432.png,0432,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0433.png,0433,0.5000021,1
/content/drive/MyDrive/faceforensics_benchmark_images/0434.png,0434,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0435.png,0435,0.5000014,1
/content/drive/MyDrive/faceforensics_benchmark_images/0436.png,0436,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0437.png,0437,0.5000016,1
/content/drive/MyDrive/faceforensics_benchmark_images/0438.png,0438,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0441.png,0441,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0443.png,0443,0.49999994,1
/content/drive/MyDrive/faceforensics_benchmark_images/0446.png,0446,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0447.png,0447,0.5000014,1
/content/drive/MyDrive/faceforensics_benchmark_images/0448.png,0448,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0449.png,0449,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0450.png,0450,0.4999999,1
/content/drive/MyDrive/faceforensics_benchmark_images/0452.png,0452,0.500001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0453.png,0453,0.5000009,1
/content/drive/MyDrive/faceforensics_benchmark_images/0454.png,0454,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0455.png,0455,0.5000003,1
/content/drive/MyDrive/faceforensics_benchmark_images/0458.png,0458,0.5000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0460.png,0460,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0461.png,0461,0.50000143,1
/content/drive/MyDrive/faceforensics_benchmark_images/0462.png,0462,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0463.png,0463,0.5000003,1
/content/drive/MyDrive/faceforensics_benchmark_images/0464.png,0464,0.4999999,1
/content/drive/MyDrive/faceforensics_benchmark_images/0465.png,0465,0.5000017,1
/content/drive/MyDrive/faceforensics_benchmark_images/0467.png,0467,0.50000095,1
/content/drive/MyDrive/faceforensics_benchmark_images/0468.png,0468,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0472.png,0472,0.50000054,1
/content/drive/MyDrive/faceforensics_benchmark_images/0473.png,0473,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0475.png,0475,0.5000022,1
/content/drive/MyDrive/faceforensics_benchmark_images/0476.png,0476,0.500001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0477.png,0477,0.50000036,1
/content/drive/MyDrive/faceforensics_benchmark_images/0478.png,0478,0.5000004,1
/content/drive/MyDrive/faceforensics_benchmark_images/0479.png,0479,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0481.png,0481,0.50000006,1
/content/drive/MyDrive/faceforensics_benchmark_images/0485.png,0485,0.5000002,1
/content/drive/MyDrive/faceforensics_benchmark_images/0488.png,0488,0.5000005,1
/content/drive/MyDrive/faceforensics_benchmark_images/0489.png,0489,0.50000143,1
/content/drive/MyDrive/faceforensics_benchmark_images/0490.png,0490,0.5000001,1
/content/drive/MyDrive/faceforensics_benchmark_images/0491.png,0491,0.50000095,1
/content/drive/MyDrive/faceforensics_benchmark_images/0492.png,0492,0.5000007,1
/content/drive/MyDrive/faceforensics_benchmark_images/0493.png,0493,0.50000095,1
/content/drive/MyDrive/faceforensics_benchmark_images/0496.png,0496,0.49999988,1
