image_path,video_id,prob_fake
/content/drive/MyDrive/faceforensics_benchmark_images/0048.png,0048,0.5000014
/content/drive/MyDrive/faceforensics_benchmark_images/0049.png,0049,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0050.png,0050,0.49999857
/content/drive/MyDrive/faceforensics_benchmark_images/0051.png,0051,0.5
/content/drive/MyDrive/faceforensics_benchmark_images/0052.png,0052,0.50000054
/content/drive/MyDrive/faceforensics_benchmark_images/0053.png,0053,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0054.png,0054,0.49999955
/content/drive/MyDrive/faceforensics_benchmark_images/0055.png,0055,0.49999982
/content/drive/MyDrive/faceforensics_benchmark_images/0056.png,0056,0.5000012
/content/drive/MyDrive/faceforensics_benchmark_images/0057.png,0057,0.4999995
/content/drive/MyDrive/faceforensics_benchmark_images/0058.png,0058,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0059.png,0059,0.49999857
/content/drive/MyDrive/faceforensics_benchmark_images/0060.png,0060,0.5000001
/content/drive/MyDrive/faceforensics_benchmark_images/0061.png,0061,0.49999967
/content/drive/MyDrive/faceforensics_benchmark_images/0062.png,0062,0.50000024
/content/drive/MyDrive/faceforensics_benchmark_images/0063.png,0063,0.49999896
/content/drive/MyDrive/faceforensics_benchmark_images/0064.png,0064,0.5000003
/content/drive/MyDrive/faceforensics_benchmark_images/0065.png,0065,0.4999996
/content/drive/MyDrive/faceforensics_benchmark_images/0066.png,0066,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0067.png,0067,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0068.png,0068,0.49999985
/content/drive/MyDrive/faceforensics_benchmark_images/0069.png,0069,0.5000014
/content/drive/MyDrive/faceforensics_benchmark_images/0070.png,0070,0.5000005
/content/drive/MyDrive/faceforensics_benchmark_images/0071.png,0071,0.49999827
/content/drive/MyDrive/faceforensics_benchmark_images/0072.png,0072,0.49999878
/content/drive/MyDrive/faceforensics_benchmark_images/0073.png,0073,0.50000024
/content/drive/MyDrive/faceforensics_benchmark_images/0074.png,0074,0.5
/content/drive/MyDrive/faceforensics_benchmark_images/0075.png,0075,0.50000083
/content/drive/MyDrive/faceforensics_benchmark_images/0076.png,0076,0.4999987
/content/drive/MyDrive/faceforensics_benchmark_images/0077.png,0077,0.4999994
/content/drive/MyDrive/faceforensics_benchmark_images/0078.png,0078,0.5000001
/content/drive/MyDrive/faceforensics_benchmark_images/0079.png,0079,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0080.png,0080,0.5000005
/content/drive/MyDrive/faceforensics_benchmark_images/0081.png,0081,0.500001
/content/drive/MyDrive/faceforensics_benchmark_images/0082.png,0082,0.5000009
/content/drive/MyDrive/faceforensics_benchmark_images/0083.png,0083,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0084.png,0084,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0085.png,0085,0.50000024
/content/drive/MyDrive/faceforensics_benchmark_images/0086.png,0086,0.5000004
/content/drive/MyDrive/faceforensics_benchmark_images/0087.png,0087,0.49999982
/content/drive/MyDrive/faceforensics_benchmark_images/0088.png,0088,0.50000083
/content/drive/MyDrive/faceforensics_benchmark_images/0089.png,0089,0.50000113
/content/drive/MyDrive/faceforensics_benchmark_images/0090.png,0090,0.49999985
/content/drive/MyDrive/faceforensics_benchmark_images/0091.png,0091,0.49999845
/content/drive/MyDrive/faceforensics_benchmark_images/0092.png,0092,0.50000185
/content/drive/MyDrive/faceforensics_benchmark_images/0093.png,0093,0.49999952
/content/drive/MyDrive/faceforensics_benchmark_images/0094.png,0094,0.5000009
/content/drive/MyDrive/faceforensics_benchmark_images/0095.png,0095,0.50000155
/content/drive/MyDrive/faceforensics_benchmark_images/0096.png,0096,0.50000113
/content/drive/MyDrive/faceforensics_benchmark_images/0097.png,0097,0.5000009
/content/drive/MyDrive/faceforensics_benchmark_images/0098.png,0098,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0099.png,0099,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0100.png,0100,0.49999952
/content/drive/MyDrive/faceforensics_benchmark_images/0101.png,0101,0.50000113
/content/drive/MyDrive/faceforensics_benchmark_images/0102.png,0102,0.49999934
/content/drive/MyDrive/faceforensics_benchmark_images/0103.png,0103,0.49999905
/content/drive/MyDrive/faceforensics_benchmark_images/0104.png,0104,0.4999997
/content/drive/MyDrive/faceforensics_benchmark_images/0105.png,0105,0.49999884
/content/drive/MyDrive/faceforensics_benchmark_images/0106.png,0106,0.50000054
/content/drive/MyDrive/faceforensics_benchmark_images/0107.png,0107,0.5000015
/content/drive/MyDrive/faceforensics_benchmark_images/0108.png,0108,0.50000066
/content/drive/MyDrive/faceforensics_benchmark_images/0109.png,0109,0.49999973
/content/drive/MyDrive/faceforensics_benchmark_images/0110.png,0110,0.50000113
/content/drive/MyDrive/faceforensics_benchmark_images/0111.png,0111,0.49999937
/content/drive/MyDrive/faceforensics_benchmark_images/0112.png,0112,0.49999875
/content/drive/MyDrive/faceforensics_benchmark_images/0113.png,0113,0.49999982
/content/drive/MyDrive/faceforensics_benchmark_images/0114.png,0114,0.50000095
/content/drive/MyDrive/faceforensics_benchmark_images/0115.png,0115,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0116.png,0116,0.4999995
/content/drive/MyDrive/faceforensics_benchmark_images/0117.png,0117,0.49999955
/content/drive/MyDrive/faceforensics_benchmark_images/0118.png,0118,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0119.png,0119,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0120.png,0120,0.50000066
/content/drive/MyDrive/faceforensics_benchmark_images/0121.png,0121,0.5000008
/content/drive/MyDrive/faceforensics_benchmark_images/0122.png,0122,0.50000125
/content/drive/MyDrive/faceforensics_benchmark_images/0123.png,0123,0.5000008
/content/drive/MyDrive/faceforensics_benchmark_images/0124.png,0124,0.49999976
/content/drive/MyDrive/faceforensics_benchmark_images/0125.png,0125,0.49999934
/content/drive/MyDrive/faceforensics_benchmark_images/0126.png,0126,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0127.png,0127,0.4999996
/content/drive/MyDrive/faceforensics_benchmark_images/0128.png,0128,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0129.png,0129,0.50000083
/content/drive/MyDrive/faceforensics_benchmark_images/0130.png,0130,0.49999997
/content/drive/MyDrive/faceforensics_benchmark_images/0131.png,0131,0.5000004
/content/drive/MyDrive/faceforensics_benchmark_images/0132.png,0132,0.49999943
/content/drive/MyDrive/faceforensics_benchmark_images/0133.png,0133,0.49999958
/content/drive/MyDrive/faceforensics_benchmark_images/0134.png,0134,0.5000009
/content/drive/MyDrive/faceforensics_benchmark_images/0135.png,0135,0.4999998
/content/drive/MyDrive/faceforensics_benchmark_images/0136.png,0136,0.50000083
/content/drive/MyDrive/faceforensics_benchmark_images/0137.png,0137,0.50000066
/content/drive/MyDrive/faceforensics_benchmark_images/0138.png,0138,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0139.png,0139,0.5
/content/drive/MyDrive/faceforensics_benchmark_images/0140.png,0140,0.5000001
/content/drive/MyDrive/faceforensics_benchmark_images/0141.png,0141,0.5000005
/content/drive/MyDrive/faceforensics_benchmark_images/0142.png,0142,0.49999914
/content/drive/MyDrive/faceforensics_benchmark_images/0143.png,0143,0.5000021
/content/drive/MyDrive/faceforensics_benchmark_images/0144.png,0144,0.4999997
/content/drive/MyDrive/faceforensics_benchmark_images/0145.png,0145,0.5000015
/content/drive/MyDrive/faceforensics_benchmark_images/0146.png,0146,0.499999
/content/drive/MyDrive/faceforensics_benchmark_images/0147.png,0147,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0148.png,0148,0.50000155
/content/drive/MyDrive/faceforensics_benchmark_images/0149.png,0149,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0150.png,0150,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0151.png,0151,0.50000095
/content/drive/MyDrive/faceforensics_benchmark_images/0152.png,0152,0.49999937
/content/drive/MyDrive/faceforensics_benchmark_images/0153.png,0153,0.49999952
/content/drive/MyDrive/faceforensics_benchmark_images/0154.png,0154,0.5000014
/content/drive/MyDrive/faceforensics_benchmark_images/0155.png,0155,0.49999937
/content/drive/MyDrive/faceforensics_benchmark_images/0156.png,0156,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0157.png,0157,0.5
/content/drive/MyDrive/faceforensics_benchmark_images/0158.png,0158,0.49999833
/content/drive/MyDrive/faceforensics_benchmark_images/0159.png,0159,0.49999982
/content/drive/MyDrive/faceforensics_benchmark_images/0160.png,0160,0.50000066
/content/drive/MyDrive/faceforensics_benchmark_images/0161.png,0161,0.50000113
/content/drive/MyDrive/faceforensics_benchmark_images/0162.png,0162,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0163.png,0163,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0164.png,0164,0.5000009
/content/drive/MyDrive/faceforensics_benchmark_images/0165.png,0165,0.50000125
/content/drive/MyDrive/faceforensics_benchmark_images/0166.png,0166,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0167.png,0167,0.5000023
/content/drive/MyDrive/faceforensics_benchmark_images/0168.png,0168,0.49999934
/content/drive/MyDrive/faceforensics_benchmark_images/0169.png,0169,0.49999937
/content/drive/MyDrive/faceforensics_benchmark_images/0170.png,0170,0.49999988
/content/drive/MyDrive/faceforensics_benchmark_images/0171.png,0171,0.50000024
/content/drive/MyDrive/faceforensics_benchmark_images/0172.png,0172,0.50000095
/content/drive/MyDrive/faceforensics_benchmark_images/0173.png,0173,0.4999996
/content/drive/MyDrive/faceforensics_benchmark_images/0174.png,0174,0.49999937
/content/drive/MyDrive/faceforensics_benchmark_images/0175.png,0175,0.4999999
/content/drive/MyDrive/faceforensics_benchmark_images/0176.png,0176,0.5000013
/content/drive/MyDrive/faceforensics_benchmark_images/0177.png,0177,0.4999998
/content/drive/MyDrive/faceforensics_benchmark_images/0178.png,0178,0.50000054
/content/drive/MyDrive/faceforensics_benchmark_images/0179.png,0179,0.49999988
/content/drive/MyDrive/faceforensics_benchmark_images/0180.png,0180,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0181.png,0181,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0182.png,0182,0.5000013
/content/drive/MyDrive/faceforensics_benchmark_images/0183.png,0183,0.49999994
/content/drive/MyDrive/faceforensics_benchmark_images/0184.png,0184,0.5000015
/content/drive/MyDrive/faceforensics_benchmark_images/0185.png,0185,0.5000009
/content/drive/MyDrive/faceforensics_benchmark_images/0186.png,0186,0.5000014
/content/drive/MyDrive/faceforensics_benchmark_images/0187.png,0187,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0188.png,0188,0.5000013
/content/drive/MyDrive/faceforensics_benchmark_images/0189.png,0189,0.49999955
/content/drive/MyDrive/faceforensics_benchmark_images/0190.png,0190,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0191.png,0191,0.5000013
/content/drive/MyDrive/faceforensics_benchmark_images/0192.png,0192,0.49999934
/content/drive/MyDrive/faceforensics_benchmark_images/0193.png,0193,0.49999988
/content/drive/MyDrive/faceforensics_benchmark_images/0194.png,0194,0.4999995
/content/drive/MyDrive/faceforensics_benchmark_images/0195.png,0195,0.49999937
/content/drive/MyDrive/faceforensics_benchmark_images/0196.png,0196,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0197.png,0197,0.49999985
/content/drive/MyDrive/faceforensics_benchmark_images/0198.png,0198,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0199.png,0199,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0200.png,0200,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0201.png,0201,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0202.png,0202,0.5000004
/content/drive/MyDrive/faceforensics_benchmark_images/0203.png,0203,0.49999952
/content/drive/MyDrive/faceforensics_benchmark_images/0204.png,0204,0.50000244
/content/drive/MyDrive/faceforensics_benchmark_images/0205.png,0205,0.49999988
/content/drive/MyDrive/faceforensics_benchmark_images/0206.png,0206,0.4999995
/content/drive/MyDrive/faceforensics_benchmark_images/0207.png,0207,0.50000024
/content/drive/MyDrive/faceforensics_benchmark_images/0208.png,0208,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0209.png,0209,0.4999998
/content/drive/MyDrive/faceforensics_benchmark_images/0210.png,0210,0.4999978
/content/drive/MyDrive/faceforensics_benchmark_images/0211.png,0211,0.5000018
/content/drive/MyDrive/faceforensics_benchmark_images/0212.png,0212,0.5000011
/content/drive/MyDrive/faceforensics_benchmark_images/0213.png,0213,0.50000113
/content/drive/MyDrive/faceforensics_benchmark_images/0214.png,0214,0.4999994
/content/drive/MyDrive/faceforensics_benchmark_images/0215.png,0215,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0216.png,0216,0.5000001
/content/drive/MyDrive/faceforensics_benchmark_images/0217.png,0217,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0218.png,0218,0.50000083
/content/drive/MyDrive/faceforensics_benchmark_images/0219.png,0219,0.5000015
/content/drive/MyDrive/faceforensics_benchmark_images/0220.png,0220,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0221.png,0221,0.4999995
/content/drive/MyDrive/faceforensics_benchmark_images/0222.png,0222,0.5000005
/content/drive/MyDrive/faceforensics_benchmark_images/0223.png,0223,0.50000095
/content/drive/MyDrive/faceforensics_benchmark_images/0224.png,0224,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0225.png,0225,0.5000014
/content/drive/MyDrive/faceforensics_benchmark_images/0226.png,0226,0.50000054
/content/drive/MyDrive/faceforensics_benchmark_images/0227.png,0227,0.50000066
/content/drive/MyDrive/faceforensics_benchmark_images/0228.png,0228,0.49999887
/content/drive/MyDrive/faceforensics_benchmark_images/0229.png,0229,0.5000001
/content/drive/MyDrive/faceforensics_benchmark_images/0230.png,0230,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0231.png,0231,0.5000008
/content/drive/MyDrive/faceforensics_benchmark_images/0232.png,0232,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0233.png,0233,0.50000066
/content/drive/MyDrive/faceforensics_benchmark_images/0234.png,0234,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0235.png,0235,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0236.png,0236,0.49999967
/content/drive/MyDrive/faceforensics_benchmark_images/0237.png,0237,0.50000083
/content/drive/MyDrive/faceforensics_benchmark_images/0238.png,0238,0.49999997
/content/drive/MyDrive/faceforensics_benchmark_images/0239.png,0239,0.5000001
/content/drive/MyDrive/faceforensics_benchmark_images/0240.png,0240,0.5000004
/content/drive/MyDrive/faceforensics_benchmark_images/0241.png,0241,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0242.png,0242,0.5000004
/content/drive/MyDrive/faceforensics_benchmark_images/0243.png,0243,0.5
/content/drive/MyDrive/faceforensics_benchmark_images/0244.png,0244,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0245.png,0245,0.5000008
/content/drive/MyDrive/faceforensics_benchmark_images/0246.png,0246,0.49999973
/content/drive/MyDrive/faceforensics_benchmark_images/0247.png,0247,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0248.png,0248,0.49999845
/content/drive/MyDrive/faceforensics_benchmark_images/0249.png,0249,0.5000021
/content/drive/MyDrive/faceforensics_benchmark_images/0250.png,0250,0.49999934
/content/drive/MyDrive/faceforensics_benchmark_images/0251.png,0251,0.500001
/content/drive/MyDrive/faceforensics_benchmark_images/0252.png,0252,0.4999998
/content/drive/MyDrive/faceforensics_benchmark_images/0253.png,0253,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0254.png,0254,0.5000001
/content/drive/MyDrive/faceforensics_benchmark_images/0255.png,0255,0.50000066
/content/drive/MyDrive/faceforensics_benchmark_images/0256.png,0256,0.50000054
/content/drive/MyDrive/faceforensics_benchmark_images/0257.png,0257,0.49999923
/content/drive/MyDrive/faceforensics_benchmark_images/0258.png,0258,0.49999955
/content/drive/MyDrive/faceforensics_benchmark_images/0259.png,0259,0.50000095
/content/drive/MyDrive/faceforensics_benchmark_images/0260.png,0260,0.49999914
/content/drive/MyDrive/faceforensics_benchmark_images/0261.png,0261,0.49999976
/content/drive/MyDrive/faceforensics_benchmark_images/0262.png,0262,0.5000009
/content/drive/MyDrive/faceforensics_benchmark_images/0263.png,0263,0.5000016
/content/drive/MyDrive/faceforensics_benchmark_images/0264.png,0264,0.50000113
/content/drive/MyDrive/faceforensics_benchmark_images/0265.png,0265,0.4999984
/content/drive/MyDrive/faceforensics_benchmark_images/0266.png,0266,0.4999993
/content/drive/MyDrive/faceforensics_benchmark_images/0267.png,0267,0.49999982
/content/drive/MyDrive/faceforensics_benchmark_images/0268.png,0268,0.49999964
/content/drive/MyDrive/faceforensics_benchmark_images/0269.png,0269,0.49999997
/content/drive/MyDrive/faceforensics_benchmark_images/0270.png,0270,0.49999994
/content/drive/MyDrive/faceforensics_benchmark_images/0271.png,0271,0.50000083
/content/drive/MyDrive/faceforensics_benchmark_images/0272.png,0272,0.49999964
/content/drive/MyDrive/faceforensics_benchmark_images/0273.png,0273,0.5000005
/content/drive/MyDrive/faceforensics_benchmark_images/0274.png,0274,0.49999952
/content/drive/MyDrive/faceforensics_benchmark_images/0275.png,0275,0.4999999
/content/drive/MyDrive/faceforensics_benchmark_images/0276.png,0276,0.49999994
/content/drive/MyDrive/faceforensics_benchmark_images/0277.png,0277,0.5000001
/content/drive/MyDrive/faceforensics_benchmark_images/0278.png,0278,0.49999943
/content/drive/MyDrive/faceforensics_benchmark_images/0279.png,0279,0.50000024
/content/drive/MyDrive/faceforensics_benchmark_images/0280.png,0280,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0281.png,0281,0.49999943
/content/drive/MyDrive/faceforensics_benchmark_images/0282.png,0282,0.49999923
/content/drive/MyDrive/faceforensics_benchmark_images/0283.png,0283,0.5000005
/content/drive/MyDrive/faceforensics_benchmark_images/0284.png,0284,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0285.png,0285,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0286.png,0286,0.49999914
/content/drive/MyDrive/faceforensics_benchmark_images/0287.png,0287,0.50000113
/content/drive/MyDrive/faceforensics_benchmark_images/0288.png,0288,0.4999994
/content/drive/MyDrive/faceforensics_benchmark_images/0289.png,0289,0.50000083
/content/drive/MyDrive/faceforensics_benchmark_images/0290.png,0290,0.50000143
/content/drive/MyDrive/faceforensics_benchmark_images/0291.png,0291,0.49999958
/content/drive/MyDrive/faceforensics_benchmark_images/0292.png,0292,0.500001
/content/drive/MyDrive/faceforensics_benchmark_images/0293.png,0293,0.49999982
/content/drive/MyDrive/faceforensics_benchmark_images/0294.png,0294,0.4999988
/content/drive/MyDrive/faceforensics_benchmark_images/0295.png,0295,0.5000004
/content/drive/MyDrive/faceforensics_benchmark_images/0296.png,0296,0.4999993
/content/drive/MyDrive/faceforensics_benchmark_images/0297.png,0297,0.5000016
/content/drive/MyDrive/faceforensics_benchmark_images/0298.png,0298,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0299.png,0299,0.5000011
/content/drive/MyDrive/faceforensics_benchmark_images/0300.png,0300,0.4999994
/content/drive/MyDrive/faceforensics_benchmark_images/0301.png,0301,0.50000083
/content/drive/MyDrive/faceforensics_benchmark_images/0302.png,0302,0.5000016
/content/drive/MyDrive/faceforensics_benchmark_images/0303.png,0303,0.50000185
/content/drive/MyDrive/faceforensics_benchmark_images/0304.png,0304,0.5000008
/content/drive/MyDrive/faceforensics_benchmark_images/0305.png,0305,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0306.png,0306,0.49999967
/content/drive/MyDrive/faceforensics_benchmark_images/0307.png,0307,0.50000024
/content/drive/MyDrive/faceforensics_benchmark_images/0308.png,0308,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0309.png,0309,0.4999997
/content/drive/MyDrive/faceforensics_benchmark_images/0310.png,0310,0.5000004
/content/drive/MyDrive/faceforensics_benchmark_images/0311.png,0311,0.49999973
/content/drive/MyDrive/faceforensics_benchmark_images/0312.png,0312,0.5000008
/content/drive/MyDrive/faceforensics_benchmark_images/0313.png,0313,0.5000017
/content/drive/MyDrive/faceforensics_benchmark_images/0314.png,0314,0.49999955
/content/drive/MyDrive/faceforensics_benchmark_images/0315.png,0315,0.5000003
/content/drive/MyDrive/faceforensics_benchmark_images/0316.png,0316,0.500001
/content/drive/MyDrive/faceforensics_benchmark_images/0317.png,0317,0.50000155
/content/drive/MyDrive/faceforensics_benchmark_images/0318.png,0318,0.4999995
/content/drive/MyDrive/faceforensics_benchmark_images/0319.png,0319,0.5000003
/content/drive/MyDrive/faceforensics_benchmark_images/0320.png,0320,0.49999908
/content/drive/MyDrive/faceforensics_benchmark_images/0321.png,0321,0.4999999
/content/drive/MyDrive/faceforensics_benchmark_images/0322.png,0322,0.49999967
/content/drive/MyDrive/faceforensics_benchmark_images/0323.png,0323,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0324.png,0324,0.5000018
/content/drive/MyDrive/faceforensics_benchmark_images/0325.png,0325,0.5000003
/content/drive/MyDrive/faceforensics_benchmark_images/0326.png,0326,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0327.png,0327,0.5000005
/content/drive/MyDrive/faceforensics_benchmark_images/0328.png,0328,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0329.png,0329,0.49999988
/content/drive/MyDrive/faceforensics_benchmark_images/0330.png,0330,0.49999964
/content/drive/MyDrive/faceforensics_benchmark_images/0331.png,0331,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0332.png,0332,0.49999958
/content/drive/MyDrive/faceforensics_benchmark_images/0333.png,0333,0.50000036
/content/drive/MyDrive/faceforensics_benchmark_images/0334.png,0334,0.50000125
/content/drive/MyDrive/faceforensics_benchmark_images/0335.png,0335,0.49999997
/content/drive/MyDrive/faceforensics_benchmark_images/0336.png,0336,0.5000006
/content/drive/MyDrive/faceforensics_benchmark_images/0337.png,0337,0.49999985
/content/drive/MyDrive/faceforensics_benchmark_images/0338.png,0338,0.5000001
/content/drive/MyDrive/faceforensics_benchmark_images/0339.png,0339,0.5000004
/content/drive/MyDrive/faceforensics_benchmark_images/0340.png,0340,0.49999988
/content/drive/MyDrive/faceforensics_benchmark_images/0341.png,0341,0.50000024
/content/drive/MyDrive/faceforensics_benchmark_images/0342.png,0342,0.49999955
/content/drive/MyDrive/faceforensics_benchmark_images/0343.png,0343,0.49999982
/content/drive/MyDrive/faceforensics_benchmark_images/0344.png,0344,0.5000003
/content/drive/MyDrive/faceforensics_benchmark_images/0345.png,0345,0.49999818
/content/drive/MyDrive/faceforensics_benchmark_images/0346.png,0346,0.49999928
/content/drive/MyDrive/faceforensics_benchmark_images/0347.png,0347,0.4999996
/content/drive/MyDrive/faceforensics_benchmark_images/0348.png,0348,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0349.png,0349,0.5000007
/content/drive/MyDrive/faceforensics_benchmark_images/0350.png,0350,0.49999988
/content/drive/MyDrive/faceforensics_benchmark_images/0351.png,0351,0.49999908
/content/drive/MyDrive/faceforensics_benchmark_images/0352.png,0352,0.5000015
/content/drive/MyDrive/faceforensics_benchmark_images/0353.png,0353,0.5000002
/content/drive/MyDrive/faceforensics_benchmark_images/0354.png,0354,0.49999902
/content/drive/MyDrive/faceforensics_benchmark_images/0355.png,0355,0.50000006
/content/drive/MyDrive/faceforensics_benchmark_images/0356.png,0356,0.5000004
/content/drive/MyDrive/faceforensics_benchmark_images/0357.png,0357,0.49999896
